title,avg_reviews,complete_link,publisher
Data Literacy in Practice: A complete guide to data literacy and making smarter decisions with data through intelligent actions,5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_aps_sr_pg1_4?ie=UTF8&adId=A0702172IK7F88K5L1N8&qualifier=1671164651&id=544126649107281&widgetName=sp_search_thematic&url=%2FData-Literacy-Practice-decisions-intelligent%2Fdp%2F1803246758%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.667968dd-b427-43aa-898a-e7527f0445b9%253Aamzn1.sym.667968dd-b427-43aa-898a-e7527f0445b9%26cv_ct_cx%3Ddata%2Banalysis%26keywords%3Ddata%2Banalysis%26pd_rd_i%3D1803246758%26pd_rd_r%3D8f0dae60-e112-45d1-8656-f9487d35d9d5%26pd_rd_w%3Dd4slY%26pd_rd_wg%3DtdIlE%26pf_rd_p%3D667968dd-b427-43aa-898a-e7527f0445b9%26pf_rd_r%3D6W9QA83NNYTVCE47MN2F%26qid%3D1671164651%26sr%3D1-4-4a72c107-45c2-4f3b-9705-03b81a6f667c-spons%26psc%3D1,"Packt Publishing (November 30, 2022)"
Python Distilled (Developer's Library),4.6,https://www.amazon.com/Python-Essential-Reference-Developers-Library/dp/0134173279/ref=sr_1_36?keywords=python&qid=1671164641&sr=8-36,"Pearson; 1st edition (September 22, 2021)"
Python All-in-One For Dummies (For Dummies (Computer/Tech)),4.6,https://www.amazon.com/Python-All-One-Dummies-Computer/dp/1119787602/ref=sr_1_34?keywords=python&qid=1671164641&sr=8-34,"For Dummies; 2nd edition (April 9, 2021)"
Beyond the Basic Stuff with Python: Best Practices for Writing Clean Code,4.7,https://www.amazon.com/Python-Beyond-Basics-Al-Sweigart/dp/1593279663/ref=sr_1_33?keywords=python&qid=1671164641&sr=8-33,"No Starch Press (December 16, 2020)"
Python Basics: A Practical Introduction to Python 3,4.6,https://www.amazon.com/Python-Basics-Practical-Introduction-ebook/dp/B0BCN4H62C/ref=sr_1_27?keywords=python&qid=1671164641&sr=8-27,"Real Python (realpython.com); 4th edition (August 30, 2022)"
Python Programming for Beginners: The Most Comprehensive Programming Guide to Become a Python Expert from Scratch in No Time. Includes Hands-On Exercises,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02531672WUO4LOTDEGE6&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Comprehensive-Hands%2Fdp%2FB0BFV21L24%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-32-spons%26psc%3D1,"Independently published (September 22, 2022)"
Introducing Python: Modern Computing in Simple Packages,4.7,https://www.amazon.com/Introducing-Python-Modern-Computing-Packages/dp/1492051365/ref=sr_1_28?keywords=python&qid=1671164641&sr=8-28,"O'Reilly Media; 2nd edition (December 3, 2019)"
"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters",4.7,https://www.amazon.com/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_26?keywords=python&qid=1671164641&sr=8-26,"No Starch Press; 2nd edition (April 14, 2021)"
"Python for Kids, 2nd Edition: A Playful Introduction to Programming",5.0,https://www.amazon.com/Python-Kids-2nd-Introduction-Programming/dp/1718503024/ref=sr_1_24?keywords=python&qid=1671164641&sr=8-24,"No Starch Press; 2nd edition (November 15, 2022)"
Python for Tweens and Teens - 2nd Edition (Full Color Version): Learn Computational and Algorithmic Thinking,4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08026591EYQOZHDTAHM8&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TMT49SD%2Fref%3Dsr_1_31_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-31-spons%26psc%3D1,"Independently published (February 28, 2022)"
Python (2nd Edition): Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1),4.5,https://www.amazon.com/Python-2nd-Beginners-Hands-Project-ebook/dp/B071Z2Q6TQ/ref=sr_1_25?keywords=python&qid=1671164641&sr=8-25,"Learn Coding Fast; 2nd edition (May 10, 2017)"
Python 3: The Comprehensive Guide to Hands-On Python Programming,4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06373709X1FE6UISMU2&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Comprehensive-Guide-Hands-Programming%2Fdp%2F149322302X%2Fref%3Dsr_1_29_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-29-spons%26psc%3D1,"Rheinwerk Computing; First edition (September 28, 2022)"
The Book of Dash: Build Dashboards with Python and Plotly,4.0,https://www.amazon.com/Python-Dash-Analysis-Visualization-Plotly/dp/1718502222/ref=sr_1_23?keywords=python&qid=1671164641&sr=8-23,"No Starch Press (October 25, 2022)"
"Invent Your Own Computer Games with Python, 4th Edition",4.7,https://www.amazon.com/Invent-Your-Computer-Games-Python/dp/1593277954/ref=sr_1_21?keywords=python&qid=1671164641&sr=8-21,"No Starch Press; 4th edition (December 16, 2016)"
"Python Architecture Patterns: Master API design, event-driven structures, and package management in Python",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01781803LMYSJ4P05CNN&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Architecture-Patterns-event-driven-structures%2Fdp%2F1801819998%2Fref%3Dsr_1_19_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-19-spons%26psc%3D1,"Packt Publishing (January 12, 2022)"
Python: - The Bible- 3 Manuscripts in 1 book: -Python Programming For Beginners -Python Programming For Intermediates -Python Programming for Advanced (Your place to learn Python with ease),4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0448966233L01UDEIC9K&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Manuscripts-Programming-Beginners-Intermediates%2Fdp%2F1980953902%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-17-spons%26psc%3D1,"Independently published (April 28, 2018)"
Introduction to Synthetic Aperture Radar Using Python and MATLAB®,5.0,https://www.amazon.com/Introduction-Synthetic-Aperture-Python-MATLAB%C2%AE/dp/163081864X/ref=sr_1_106?keywords=python&qid=1671164900&sr=8-106,"Artech House (August 31, 2022)"
"Testing Python: Applying Unit Testing, TDD, BDD and Acceptance Testing",4.1,https://www.amazon.com/Testing-Python-Applying-Unit-Acceptance-ebook/dp/B00LJV2GXI/ref=sr_1_103?keywords=python&qid=1671164900&sr=8-103,"Wiley; 1st edition (July 3, 2014)"
An Introduction to Python Programming for Scientists and Engineers,1.0,https://www.amazon.com/Introduction-Python-Programming-Scientists-Engineers/dp/1108701124/ref=sr_1_100?keywords=python&qid=1671164900&sr=8-100,"Cambridge University Press; New edition (October 6, 2022)"
Impractical Python Projects: Playful Programming Activities to Make You Smarter,4.7,https://www.amazon.com/Impractical-Python-Projects-Programming-Activities/dp/159327890X/ref=sr_1_105?keywords=python&qid=1671164900&sr=8-105,"No Starch Press; Illustrated edition (November 27, 2018)"
"Python Programming Exercises, Gently Explained",5.0,https://www.amazon.com/Python-Programming-Exercises-Gently-Explained/dp/B0BGNPC8H1/ref=sr_1_97?keywords=python&qid=1671164900&sr=8-97,"Independently published (September 30, 2022)"
Teach Yourself VISUALLY Python (Teach Yourself VISUALLY (Tech)),3.0,https://www.amazon.com/Teach-Yourself-VISUALLY-Python-Tech/dp/1119860253/ref=sr_1_95?keywords=python&qid=1671164900&sr=8-95,"Wiley; 1st edition (September 7, 2022)"
"Python One-Liners: Write Concise, Eloquent Python Like a Professional",4.8,https://www.amazon.com/Python-One-Liners-Concise-Eloquent-Professional/dp/1718500505/ref=sr_1_91?keywords=python&qid=1671164900&sr=8-91,"No Starch Press; Illustrated edition (June 2, 2020)"
Python for Cybersecurity: Using Python for Cyber Offense and Defense,4.7,https://www.amazon.com/Python-Cybersecurity-Using-Offense-Defense/dp/1119850649/ref=sr_1_88?keywords=python&qid=1671164900&sr=8-88,"Wiley; 1st edition (March 4, 2022)"
"Python Cookbook, Third Edition",4.6,https://www.amazon.com/Python-Cookbook-Third-David-Beazley/dp/1449340377/ref=sr_1_93?keywords=python&qid=1671164900&sr=8-93,"O'Reilly Media; 3rd edition (June 25, 2013)"
Learn Python 3 the Hard Way: A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code (Zed Shaw's Hard Way Series),4.4,https://www.amazon.com/Learn-Python-Hard-Way-Introduction/dp/0134692888/ref=sr_1_87?keywords=python&qid=1671164900&sr=8-87,"Addison-Wesley Professional; 1st edition (June 27, 2017)"
Data Visualization in Python,3.3,https://www.amazon.com/Data-Visualization-Python-Daniel-Nelson/dp/B08TZ9LWWX/ref=sr_1_156?keywords=python&qid=1671164909&sr=8-156,"Independently published (September 15, 2020)"
"Quantitative Finance with Python: A Practical Guide to Investment Management, Trading, and Financial Engineering (Chapman and Hall/CRC Financial Mathematics Series)",4.3,https://www.amazon.com/Quantitative-Finance-Python-Engineering-Mathematics/dp/1032014431/ref=sr_1_154?keywords=python&qid=1671164909&sr=8-154,"Chapman and Hall/CRC; 1st edition (May 20, 2022)"
Python for DevOps: Learn Ruthlessly Effective Automation,4.5,https://www.amazon.com/Python-DevOps-Ruthlessly-Effective-Automation/dp/149205769X/ref=sr_1_80?keywords=python&qid=1671164900&sr=8-80,"O'Reilly Media; 1st edition (January 7, 2020)"
Learn Coding Basics in Hours with Python,4.5,https://www.amazon.com/Learn-Coding-Basics-Hours-Python/dp/0997326476/ref=sr_1_151?keywords=python&qid=1671164909&sr=8-151,"Jack Stanley (November 17, 2017)"
Learn Python Programming: A complete Guide to Learning Python basics and it’s Practical Applications in recent Development Technologies,4.9,https://www.amazon.com/Learn-Python-Programming-Applications-Technologies/dp/B0BKML43ZJ/ref=sr_1_149?keywords=python&qid=1671164909&sr=8-149,"Independently published (October 26, 2022)"
"Django 4 By Example: Build powerful and reliable Python web applications from scratch, 4th Edition",4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07212203VUTETWXTMDAM&qualifier=1671164900&id=1179176751066652&widgetName=sp_mtf&url=%2FDjango-Example-powerful-reliable-applications%2Fdp%2F1801813051%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dpython%26qid%3D1671164900%26sr%3D8-81-spons%26psc%3D1,"Packt Publishing; 4th ed. edition (August 29, 2022)"
Artificial Intelligence Programming with Python: From Zero to Hero,5.0,https://www.amazon.com/Artificial-Intelligence-Programming-Python-Zero/dp/1119820863/ref=sr_1_147?keywords=python&qid=1671164909&sr=8-147,"Wiley; 1st edition (March 11, 2022)"
High Performance Python: Practical Performant Programming for Humans,4.7,https://www.amazon.com/High-Performance-Python-Performant-Programming/dp/1492055026/ref=sr_1_146?keywords=python&qid=1671164909&sr=8-146,"O'Reilly Media; 2nd edition (May 26, 2020)"
Murach's Python Programming (2nd Edition),4.6,https://www.amazon.com/Murachs-Python-Programming-Joel-Murach/dp/1943872740/ref=sr_1_148?keywords=python&qid=1671164909&sr=8-148,"Mike Murach & Associates; 2nd edition (May 7, 2021)"
Hands-On Financial Trading with Python: A practical guide to using Zipline and other Python libraries for backtesting trading strategies,4.4,https://www.amazon.com/Hands-Financial-Trading-Python-backtesting/dp/1838982884/ref=sr_1_140?keywords=python&qid=1671164909&sr=8-140,"Packt Publishing (April 29, 2021)"
"Serious Python: Black-Belt Advice on Deployment, Scalability, Testing, and More",4.7,https://www.amazon.com/Serious-Python-Black-Belt-Deployment-Scalability/dp/1593278780/ref=sr_1_141?keywords=python&qid=1671164909&sr=8-141,"No Starch Press; Illustrated edition (December 27, 2018)"
"Ball Pythons as Pets - Your Complete Owners Guide: Ball Python Breeding, Caring, Where To Buy, Types, Temperament, Cost, Health, Handling, Husbandry, Diet, And Much More!",4.3,https://www.amazon.com/Ball-Pythons-Pets-Temperament-Husbandry/dp/1979824789/ref=sr_1_137?keywords=python&qid=1671164909&sr=8-137,"CreateSpace Independent Publishing Platform (November 16, 2017)"
Machine Learning for Financial Risk Management with Python: Algorithms for Modeling Risk,3.8,https://www.amazon.com/Machine-Learning-Financial-Management-Python/dp/1492085251/ref=sr_1_136?keywords=python&qid=1671164909&sr=8-136,"O'Reilly Media; 1st edition (December 28, 2021)"
Begin to Code with Python,4.4,https://www.amazon.com/Begin-Code-Python-Rob-Miles/dp/1509304525/ref=sr_1_135?keywords=python&qid=1671164909&sr=8-135,"Microsoft Press; 1st edition (December 8, 2017)"
Python Mini Reference 2022: A Quick Guide to the Modern Python Programming Language for Busy Coders (A Hitchhiker's Guide to the Modern Programming Languages Book 3),5.0,https://www.amazon.com/Python-Mini-Reference-2022-Programming-ebook/dp/B0B2QJD6P8/ref=sr_1_133?keywords=python&qid=1671164909&sr=8-133,"Coding Books Press (October 12, 2022)"
Python Programming in Context,4.4,https://www.amazon.com/Python-Programming-Context-Bradley-Miller/dp/1284175553/ref=sr_1_134?keywords=python&qid=1671164909&sr=8-134,"Jones & Bartlett Learning; 3rd edition (October 15, 2019)"
Python Scripting for ArcGIS Pro,4.5,https://www.amazon.com/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589484991/ref=sr_1_204?keywords=python&qid=1671164918&sr=8-204,"Esri Press; 2nd edition (July 7, 2020)"
The Spirit of Python: Exposing Satan’s Plan to Squeeze the Life Out of You,4.8,https://www.amazon.com/Spirit-Python-Exposing-Satan%C2%92s-Squeeze/dp/1621362205/ref=sr_1_186?keywords=python&qid=1671164918&sr=8-186,"Charisma House; 8.4.2013 edition (September 3, 2013)"
Mission Python: Code a Space Adventure Game!,4.5,https://www.amazon.com/Mission-Python-Code-Space-Adventure/dp/1593278578/ref=sr_1_202?keywords=python&qid=1671164918&sr=8-202,"No Starch Press (October 16, 2018)"
"Python 3 Standard Library by Example, The (Developer's Library)",4.5,https://www.amazon.com/Python-Standard-Library-Example-Developers/dp/0134291050/ref=sr_1_201?keywords=python&qid=1671164918&sr=8-201,"Addison-Wesley Professional; 1st edition (June 1, 2017)"
"Python Scripting for ArcGIS (Python Scripting, 1)",4.5,https://www.amazon.com/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589483715/ref=sr_1_200?keywords=python&qid=1671164918&sr=8-200,"Esri Press; First Edition (February 2, 2015)"
"Advanced Python Programming: Accelerate your Python programs using proven techniques and design patterns, 2nd Edition",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02009913LQG0K1XVSNME&qualifier=1671164909&id=1430258531038690&widgetName=sp_mtf&url=%2FAdvanced-Python-Programming-Accelerate-techniques%2Fdp%2F1801814015%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-130-spons%26psc%3D1,"Packt Publishing; 2nd ed. edition (March 25, 2022)"
100 Days of Code Learning Journal: Notebook for Python programming beginners/learners. Gift for programmer. Progress tracker. Game /Coding Projects.,5.0,https://www.amazon.com/100-Days-Code-Learning-Journal/dp/B09MC476TB/ref=sr_1_198?keywords=python&qid=1671164918&sr=8-198,"Independently published (November 28, 2021)"
"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0895749UWG6LYGF8LML&qualifier=1671164909&id=1430258531038690&widgetName=sp_mtf&url=%2FLearn-Python-Programming-depth-introduction%2Fdp%2F1801815097%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-129-spons%26psc%3D1,"Packt Publishing; 3rd ed. edition (October 29, 2021)"
Python: Programming Basics for Absolute Beginners,4.0,https://www.amazon.com/Python-Programming-Beginners-Step-Step-ebook/dp/B07BWT2MR5/ref=sr_1_194?keywords=python&qid=1671164918&sr=8-194,"Nathan Clark (April 2, 2018)"
Python for Finance: Mastering Data-Driven Finance,4.6,https://www.amazon.com/Python-Finance-Mastering-Data-Driven/dp/1492024333/ref=sr_1_191?keywords=python&qid=1671164918&sr=8-191,"O'Reilly Media; 2nd edition (January 8, 2019)"
Speed Up Your Python with Rust: Optimize Python performance by creating Python pip modules in Rust with PyO3,4.8,https://www.amazon.com/Speed-Your-Python-Rust-performance/dp/180181144X/ref=sr_1_188?keywords=python&qid=1671164918&sr=8-188,"Packt Publishing (January 21, 2022)"
"Python Flash Cards: Syntax, Concepts, and Examples",4.7,https://www.amazon.com/Python-Flash-Cards-Concepts-Examples/dp/1593278969/ref=sr_1_187?keywords=python&qid=1671164918&sr=8-187,"No Starch Press; Flc Crds edition (January 15, 2019)"
Reticulated Pythons: A complete guide to care and husbandry,4.7,https://www.amazon.com/Reticulated-Pythons-complete-guide-husbandry/dp/1916499708/ref=sr_1_189?keywords=python&qid=1671164918&sr=8-189,"Andrew James (November 5, 2018)"
"Python for RTL Verification: A complete course in Python, cocotb, and pyuvm",4.5,https://www.amazon.com/Python-RTL-Verification-complete-course/dp/B0BCZ1JM3P/ref=sr_1_184?keywords=python&qid=1671164918&sr=8-184,"Independently published (September 3, 2022)"
Learn to Program with Minecraft: Transform Your World with the Power of Python,4.4,https://www.amazon.com/Learn-Program-Minecraft-Transform-Python/dp/1593276702/ref=sr_1_185?keywords=python&qid=1671164918&sr=8-185,"No Starch Press; 1st edition (December 1, 2015)"
A Student's Guide to Python for Physical Modeling: Updated Edition,4.5,https://www.amazon.com/Students-Guide-Python-Physical-Modeling/dp/0691180571/ref=sr_1_183?keywords=python&qid=1671164918&sr=8-183,"Princeton University Press; Revised edition (January 30, 2018)"
"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition",5.0,https://www.amazon.com/Functional-Python-Programming-functional-expressive-ebook/dp/B0B1N4PLL5/ref=sr_1_181?keywords=python&qid=1671164918&sr=8-181,"Packt Publishing (January 10, 2023)"
Mathematical Logic through Python,5.0,https://www.amazon.com/Mathematical-through-Python-Yannai-Gonczarowski/dp/1108949479/ref=sr_1_182?keywords=python&qid=1671164918&sr=8-182,"Cambridge University Press; New edition (September 15, 2022)"
"Colt's Python, King of the Seven Serpents",4.7,https://www.amazon.com/Colts-Python-King-Seven-Serpents/dp/1936120992/ref=sr_1_250?keywords=python&qid=1671164927&sr=8-250,"Blue Book Publications (January 1, 2018)"
Deep Learning from Scratch: Building with Python from First Principles,4.3,https://www.amazon.com/Deep-Learning-Scratch-Building-Principles/dp/1492041416/ref=sr_1_248?keywords=python&qid=1671164927&sr=8-248,"O'Reilly Media; 1st edition (October 1, 2019)"
"Practical Python Programming for IoT: Build advanced IoT projects using a Raspberry Pi 4, MQTT, RESTful APIs, WebSockets, and Python 3",4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10250541713BCQ7J8PYK&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FPractical-Python-Programming-IoT-WebSockets%2Fdp%2F1838982469%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-180-spons%26psc%3D1,"Packt Publishing (November 12, 2020)"
Modern Computer Vision with PyTorch: Explore deep learning concepts and implement over 50 real-world image applications,4.6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04293192DSFDADI165KD&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FModern-Computer-Vision-PyTorch-applications%2Fdp%2F1839213477%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-178-spons%26psc%3D1,"Packt Publishing (November 27, 2020)"
"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition",5.0,https://www.amazon.com/Python-Feature-Engineering-Cookbook-transforming/dp/1804611301/ref=sr_1_247?keywords=python&qid=1671164927&sr=8-247,"Packt Publishing (October 31, 2022)"
Modern Time Series Forecasting with Python: Explore industry-ready time series forecasting using modern machine learning and deep learning,5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05576263RIE78WQ9ISQM&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FModern-Time-Forecasting-Python-industry-ready%2Fdp%2F1803246804%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-177-spons%26psc%3D1,"Packt Publishing (November 24, 2022)"
The Hitchhiker's Guide to Python: Best Practices for Development,4.4,https://www.amazon.com/Hitchhikers-Guide-Python-Practices-Development/dp/1491933178/ref=sr_1_246?keywords=python&qid=1671164927&sr=8-246,"O'Reilly Media; 1st edition (October 18, 2016)"
A Smarter Way to Learn Python: Learn it faster. Remember it longer.,4.6,https://www.amazon.com/Smarter-Way-Learn-Python-Remember/dp/1974431479/ref=sr_1_244?keywords=python&qid=1671164927&sr=8-244,"CreateSpace Independent Publishing Platform (August 9, 2017)"
"Math for Programmers: 3D graphics, machine learning, and simulations with Python",4.5,https://www.amazon.com/Math-Programmers-Paul-Orland/dp/1617295353/ref=sr_1_243?keywords=python&qid=1671164927&sr=8-243,"Manning; 1st edition (January 12, 2021)"
Beginning Programming with Python For Dummies,4.4,https://www.amazon.com/Beginning-Programming-Python-Dummies-Mueller/dp/1119457890/ref=sr_1_239?keywords=python&qid=1671164927&sr=8-239,"For Dummies; 2nd edition (February 13, 2018)"
The Pythons' Autobiography By The Pythons,4.6,https://www.amazon.com/Pythons-Autobiography-Graham-Chapman/dp/0752864254/ref=sr_1_241?keywords=python&qid=1671164927&sr=8-241,"Orion; New Ed edition (February 23, 2021)"
"Microsoft Python Certification Exam 98-281 & PCEP – Preparation Guide: Introduction To Programming Using Python, PCEP – Certified Entry Level Python Programmer",3.9,https://www.amazon.com/Microsoft-Python-Certification-Exam-98-281/dp/B08T775YFT/ref=sr_1_238?keywords=python&qid=1671164927&sr=8-238,"Independently published (January 14, 2021)"
"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",4.8,https://www.amazon.com/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/1492032646/ref=sr_1_234?keywords=python&qid=1671164927&sr=8-234,"O'Reilly Media; 2nd edition (October 15, 2019)"
"Creative Coding in Python: 30+ Programming Projects in Art, Games, and More",4.6,https://www.amazon.com/Creative-Coding-Python-Programming-Projects/dp/1631595814/ref=sr_1_237?keywords=python&qid=1671164927&sr=8-237,"Quarry Books; Illustrated edition (December 18, 2018)"
Aprende Python en un fin de semana (Spanish Edition),4.4,https://www.amazon.com/Aprende-Python-fin-semana-Spanish/dp/1719884838/ref=sr_1_233?keywords=python&qid=1671164927&sr=8-233,"Independently published (August 30, 2018)"
Python Aplicado (Spanish Edition),5.0,https://www.amazon.com/Python-Aplicado-Spanish-Eugenia-Bahit/dp/183819018X/ref=sr_1_231?keywords=python&qid=1671164927&sr=8-231,"Ebrc Publisher; 4th ed. edition (January 27, 2022)"
Black Hat Python: Python Programming for Hackers and Pentesters,4.6,https://www.amazon.com/Black-Hat-Python-Programming-Pentesters/dp/1593275900/ref=sr_1_232?keywords=python&qid=1671164927&sr=8-232,"No Starch Press; 1st edition (December 21, 2014)"
The Art of Clean Code: Best Practices to Eliminate Complexity and Simplify Your Life,4.4,https://www.amazon.com/Art-Clean-Code-Practices-Complexity/dp/1718502184/ref=sr_1_230?keywords=python&qid=1671164927&sr=8-230,"No Starch Press (August 2, 2022)"
Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION,4.5,https://www.amazon.com/Problem-Solving-Algorithms-Structures-Python/dp/1590282574/ref=sr_1_296?keywords=python&qid=1671164936&sr=8-296,"Franklin, Beedle & Associates; 2nd edition (August 22, 2011)"
Quantum Chemistry and Computing for the Curious: Illustrated with Python and Qiskit® code,4.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0534003I2EA3RM516YD&qualifier=1671164927&id=6244678831365742&widgetName=sp_mtf&url=%2FQuantum-Chemistry-Computing-Curious-Illustrated%2Fdp%2F1803243902%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-228-spons%26psc%3D1,"Packt Publishing (May 20, 2022)"
"Bioinformatics with Python Cookbook: Use modern Python libraries and applications to solve real-world computational biology problems, 3rd Edition",4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08682943C3VU0JF3GC5M&qualifier=1671164927&id=6244678831365742&widgetName=sp_mtf&url=%2FBioinformatics-Python-Cookbook-applications-computational%2Fdp%2F1803236426%2Fref%3Dsr_1_227_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-227-spons%26psc%3D1,"Packt Publishing; 3rd ed. edition (September 27, 2022)"
Boas and Pythons of the World,4.6,https://www.amazon.com/Boas-Pythons-World-Mark-OShea/dp/069115015X/ref=sr_1_294?keywords=python&qid=1671164936&sr=8-294,"Princeton University Press (April 24, 2011)"
Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning,4.5,https://www.amazon.com/Machine-Learning-Python-Cookbook-Preprocessing/dp/1491989386/ref=sr_1_293?keywords=python&qid=1671164936&sr=8-293,"O'Reilly Media; 1st edition (April 17, 2018)"
"Test-Driven Development with Python: Obey the Testing Goat: Using Django, Selenium, and JavaScript",4.7,https://www.amazon.com/Test-Driven-Development-Python-Selenium-JavaScript/dp/1491958707/ref=sr_1_291?keywords=python&qid=1671164936&sr=8-291,"O'Reilly Media; 2nd edition (August 31, 2017)"
Numerical Python in Astronomy and Astrophysics: A Practical Guide to Astrophysical Problem Solving (Undergraduate Lecture Notes in Physics),4.7,https://www.amazon.com/Numerical-Python-Astronomy-Astrophysics-Astrophysical/dp/3030703460/ref=sr_1_292?keywords=python&qid=1671164936&sr=8-292,"Springer; 1st ed. 2021 edition (July 15, 2021)"
"Code This Game!: Make Your Game Using Python, Then Break Your Game to Create a New One!",4.4,https://www.amazon.com/Code-This-Game-Python-Create/dp/1250306698/ref=sr_1_290?keywords=python&qid=1671164936&sr=8-290,"Odd Dot; Illustrated edition (September 3, 2019)"
Bite-Size Python: An Introduction to Python Programming,4.8,https://www.amazon.com/Bite-Size-Python-Introduction-Programming/dp/1119643813/ref=sr_1_289?keywords=python&qid=1671164936&sr=8-289,"Wiley; 1st edition (September 1, 2020)"
"Becoming a Data Head: How to Think, Speak and Understand Data Science, Statistics and Machine Learning",4.6,https://www.amazon.com/Becoming-Data-Head-Understand-Statistics/dp/1119741742/ref=sr_1_287?keywords=python&qid=1671164936&sr=8-287,"Wiley; 1st edition (April 23, 2021)"
"The Python Bible Volume 5: Python For Finance (Stock Analysis, Trading, Share Prices)",3.9,https://www.amazon.com/Python-Bible-Finance-Analysis-Trading/dp/1686407378/ref=sr_1_285?keywords=python&qid=1671164936&sr=8-285,"Independently published (August 14, 2019)"
